Title;Type;Premiere;Genre;Watchtime
One Piece;TV Show;1999;Animation;11600000
Open Season;Movie;2006;Animation;11600000
Operation Finale;Movie;2018;Drama;11600000
The Mindy Project;TV Show;2012;Comedy;11600000
Too Hot to Handle;TV Show;2020;Reality-Show;11600000
7 donne e un mistero;Movie;2021;Comedy;11600000
Big Mouth;TV Show;2017;Animation;11600000
Irmandade;TV Show;2019;Crime;11600000
Whindersson Nunes: Preaching to the Choir;Movie;2023;Stand-Up;11500000
Young Sheldon;TV Show;2017;Comedy;11500000
Alien TV;TV Show;2020;Animation;11500000
Madre solo hay dos;TV Show;2021;Comedy;11500000
Diary of a Mad Black Woman;Movie;2005;Comedy;11500000
El Principe;TV Show;2014;Action;11500000
Ghost Rider;Movie;2007;Superhero;11500000
Grease;Movie;1978;Musical;11500000
Hunter x Hunter;TV Show;2011;Animation;11500000
Kid-E-Cats;TV Show;2017;Animation;11500000
Leap Year;Movie;2010;Romance;11500000
Love Is Blind: Brazil;TV Show;2021;Reality-Show;11500000
Marco Polo;TV Show;2014;History;11500000
Mean Girls;Movie;2004;Comedy;11500000
One Piece;TV Show;1999;Animation;11500000
Somebody;TV Show;2022;Crime;11500000
Esposa de Aluguel;Movie;2022;Comedy;11500000
Supergirl;TV Show;2015;Superhero;11500000
The Boss Baby: Back in Business;TV Show;2018;Animation;11500000
The Curse of Bridge Hollow;Movie;2022;Horror;11500000
The Do-Over;Movie;2016;Comedy;11500000
The Perfect Mother;TV Show;2022;Crime;11500000
The UnXplained;TV Show;2019;Documentary;11500000
Alexa & Katie;TV Show;2018;Comedy;11400000
American Assassin;Movie;2017;Action;11400000
BattleBots;TV Show;2015;Reality-Show;11400000
Chilling Adventures of Sabrina;TV Show;2018;Fantasy;11400000
Colors of Love;Movie;2021;Romance;11400000
Dragons: Race to the Edge;TV Show;2015;Family;11400000
House of Cards;TV Show;2013;Drama;11400000
Incomplete Life;TV Show;2014;Drama;11400000
Morphle;TV Show;2019;Animation;11400000
Supernatural;TV Show;2005;Fantasy;11400000
The Benchwarmers;Movie;2006;Comedy;11400000
Empress Ki;TV Show;2013;History;11400000
The Grudge;Movie;2019;Horror;11400000
The Kings of the World;Movie;2022;Adventure;11400000
The Lying Life of Adults;TV Show;2023;Drama;11400000
The Parisian Agency: Exclusive Properties;TV Show;2021;Reality-Show;11400000
Xtreme;Movie;2021;Thriller;11400000
Yu-Gi-Oh!;TV Show;1998;Animation;11400000
13 Going On 30;Movie;2004;Comedy;11300000
Arrested Development;TV Show;2003;Comedy;11300000
Beyblade Burst Turbo;TV Show;2016;Animation;11300000
Catch! Teenieping;TV Show;2020;Animation;11300000
Cleo & Cuquin;TV Show;2018;Animation;11300000
I Am Solo;TV Show;2021;Reality-Show;11300000
Queen of Masks;TV Show;2023;Drama;11300000
Sicario;Movie;2015;Crime;11300000
Stromboli;Movie;2022;Drama;11300000
The Fairly OddParents;TV Show;2001;Animation;11300000
The Lost World: Jurassic Park;Movie;1997;Science Fiction;11300000
The Royal Treatment;Movie;2022;Romance;11300000
Madre solo hay dos;TV Show;2021;Comedy;11200000
Devotion a Story of Love and Desire;TV Show;2022;Drama;11200000
Gatta Kusthi;Movie;2022;Drama;11200000
Good Witch;TV Show;2015;Comedy;11200000
Rogue City;Movie;2020;Crime;11200000
SpongeBob SquarePants;TV Show;1999;Animation;11200000
Supernatural;TV Show;2005;Fantasy;11200000
The Blacklist;TV Show;2013;Crime;11200000
True and the Rainbow Kingdom;TV Show;2017;Animation;11200000
Undercover;TV Show;2019;Crime;11200000
18 Again;TV Show;2020;Comedy;11200000
28 Days Haunted;TV Show;2022;Reality-Show;11200000
Abyss;TV Show;2019;Crime;11200000
Be Melodramatic;TV Show;2019;Comedy;11200000
Big Mouth;TV Show;2017;Animation;11200000
21;Movie;2008;Crime;11100000
Another Life;TV Show;2019;Science Fiction;11100000
Behind Every Star;TV Show;2022;Comedy;11100000
BUNK'D;TV Show;2015;Comedy;11100000
Confidential Assignment 2: International;Movie;2022;Action;11100000
End of the Road;Movie;2022;Crime;11100000
Madam Secretary;TV Show;2014;Drama;11100000
Morbius;Movie;2022;Superhero;11100000
The Core;Movie;2003;Science Fiction;11100000
The Hard Way;Movie;2019;Action;11100000
The Lord of the Rings: The Return of the King;Movie;2003;Fantasy;11100000
The Real Housewives of Beverly Hills;TV Show;2010;Reality-Show;11100000
Tiny Pretty Things;TV Show;2020;Drama;11100000
Who Killed Sara?;TV Show;2021;Crime;11100000
Trollhunters: Tales of Arcadia;TV Show;2016;Animation;11000000
Atypical;TV Show;2017;Comedy;11000000
Trollhunters: Tales of Arcadia;TV Show;2016;Animation;11000000
Blindspot;TV Show;2015;Crime;11000000
Grace and Frankie;TV Show;2015;Comedy;11000000
Hotel Transylvania: The Series;TV Show;2017;Animation;11000000
Victim/Suspect;Movie;2023;Documentary;11000000
Yankee;TV Show;2019;Drama;11000000
I Am a Stalker;TV Show;2022;Documentary;11000000
Julie and the Phantoms;TV Show;2020;Comedy;11000000
Larva Island;TV Show;2018;Animation;11000000
October Faction;TV Show;2020;Superhero;11000000
Southpaw;Movie;2015;Sports;11000000
Supernatural;TV Show;2005;Fantasy;11000000
The Adventures of Paddington;TV Show;2019;Animation;11000000
The Disappearance of Madeleine McCann;TV Show;2019;Documentary;11000000
The Last Kids on Earth;TV Show;2019;Animation;11000000
The Legend of the Blue Sea;TV Show;2016;Comedy;11000000
The Ranch;TV Show;2016;Comedy;11000000
1408;Movie;2007;Horror;11000000
The Signing;TV Show;2023;Reality-Show;11000000
The Wonder Weeks;Movie;2023;Comedy;11000000
Arthdal Chronicles;TV Show;2019;History;11000000
Ashes of Love;TV Show;2018;History;11000000
Deadwind;TV Show;2018;Crime;10900000
Gypsy;TV Show;2017;Drama;10900000
Me Gusta Pero me Asusta;Movie;2017;Comedy;10900000
Lewis Capaldi: How I'm Feeling Now;Movie;2023;Documentary;10900000
My Perfect Landing;TV Show;2020;Comedy;10900000
Peter Pan;Movie;2003;Fantasy;10900000
Tall Girl 2;Movie;2022;Comedy;10900000
The Fairly OddParents;TV Show;2001;Animation;10900000
The Good Cop;TV Show;2018;Crime;10900000
The Upshaws;TV Show;2021;Comedy;10900000
Cook at all Costs;TV Show;2022;Reality-Show;10800000
Disenchantment;TV Show;2018;Animation;10800000
Greenleaf;TV Show;2016;Drama;10800000
Jurassic World Camp Cretaceous: Hidden Adventure;Movie;2022;Animation;10800000
Married at First Sight;TV Show;2014;Reality-Show;10800000
Super PupZ;TV Show;2022;Comedy;10800000
Texas Chainsaw Massacre;Movie;2022;Horror;10800000
The Noel Diary;Movie;2022;Romance;10800000
Wind River;Movie;2017;Crime;10800000
Hwarang: The Poet Warrior Youth;TV Show;2016;Drama;10700000
Naruto;TV Show;2002;Animation;10700000
Spider-Man: No Way Home;Movie;2021;Superhero;10700000
Spoiled Brats;Movie;2021;Comedy;10700000
#Alive;Movie;2020;Horror;10700000
The Perfect Date;Movie;2019;Comedy;10700000
A Model Family;TV Show;2022;Crime;10700000
The Ranch;TV Show;2016;Comedy;10700000
Baking Impossible;TV Show;2021;Reality-Show;10700000
Cable Girls;TV Show;2017;Drama;10700000
Thomas & Friends: All Engines Go!;TV Show;2021;Animation;10700000
Unsolved: The Murders of Tupac and The Notorious B.I.G.;TV Show;2018;Drama;10700000
Chilling Adventures of Sabrina;TV Show;2018;Fantasy;10700000
Zig and Sharko;TV Show;2011;Animation;10700000
Daniel Tiger's Neighborhood;TV Show;2012;Animation;10700000
Family Reunion;TV Show;2019;Comedy;10700000
Forever My Girl;Movie;2018;Comedy;10700000
Furies;Movie;2022;Action;10700000
Human Resources;TV Show;2022;Animation;10700000
Black Hawk Down;Movie;2001;War;10600000
Jurassic Park III;Movie;2001;Science Fiction;10600000
Kuroko's Basketball;TV Show;2012;Animation;10600000
Pawn Stars;TV Show;2009;Comedy;10600000
Public Enemy;TV Show;2016;Crime;10600000
Spirit Rangers;TV Show;2022;Animation;10600000
Stepmom;Movie;1998;Drama;10600000
The Beauty Queen of Jerusalem;TV Show;2021;Drama;10600000
The Mindy Project;TV Show;2012;Comedy;10600000
The Pursuit of Happyness;Movie;2006;Drama;10600000
Doctors;TV Show;2016;Drama;10500000
Marmaduke;Movie;2022;Animation;10500000
Sky High;Movie;2020;Thriller;10500000
Superstore;TV Show;2015;Comedy;10500000
Tall Girl;Movie;2019;Comedy;10500000
The Boy in the Striped Pajamas;Movie;2008;Drama;10500000
The Boy Who Harnessed the Wind;Movie;2019;Drama;10500000
The Huntsman: Winter's War;Movie;2016;Fantasy;10500000
The In Between;Movie;2022;Romance;10500000
Thunivu;Movie;2023;Action;10500000
Time Hustler;TV Show;2022;Comedy;10500000
Warcraft;Movie;2016;Fantasy;10500000
What Happens in Vegas;Movie;2008;Romance;10500000
Zombieland;Movie;2009;Comedy;10500000
Alexa & Katie;TV Show;2018;Comedy;10500000
BoJack Horseman;TV Show;2014;Animation;10500000
Charlie's Colorforms City;TV Show;2019;Animation;10500000
Disenchantment;TV Show;2018;Animation;10500000
Magic Mike XXL;Movie;2015;Comedy;10400000
My Love From Another Star;TV Show;2013;Drama;10400000
One Piece;TV Show;1999;Animation;10400000
Run;Movie;2021;Thriller;10400000
Somewhere Between;TV Show;2017;Crime;10400000
Spider-Man 2;Movie;2004;Superhero;10400000
Stillwater;Movie;2021;Crime;10400000
The Informer;Movie;2019;Crime;10400000
The Legend of Korra;TV Show;2012;Fantasy;10400000
Turning Point: 9/11 and the War on Terror;TV Show;2021;Documentary;10400000
I am Vengeance;Movie;2017;Action;10400000
Word Party Presents: Math!;TV Show;2021;Animation;10400000
Work It;Movie;2020;Comedy;10400000
Action Pack;TV Show;2022;Animation;10400000
Bella and the Bulldogs;TV Show;2015;Comedy;10400000
Brazen;Movie;2022;Crime;10400000
Cold Case Files;TV Show;2017;Documentary;10400000
Easy-Bake Battle: The Home Cooking Competition;TV Show;2022;Reality-Show;10400000
Keep Sweet: Pray and Obey;TV Show;2022;Documentary;10400000
Pine Gap;TV Show;2018;Drama;10300000
PJ Masks;TV Show;2015;Animation;10300000
Simon;TV Show;2016;Animation;10300000
Supernatural;TV Show;2005;Fantasy;10300000
That's Amor;Movie;2022;Comedy;10300000
Thunder Force;Movie;2021;Comedy;10300000
Wild Is the Wind;Movie;2022;Drama;10300000
AlRawabi School for Girls;TV Show;2021;Drama;10300000
Blood & Water;TV Show;2020;Drama;10300000
Faster;Movie;2010;Thriller;10300000
Iron Chef: Quest for an Iron Legend;TV Show;2022;Reality-Show;10300000
Locked Up;TV Show;2015;Drama;10300000
Locked Up;TV Show;2015;Drama;10300000
Man Vs Bee;TV Show;2022;Comedy;10300000
El padrino: The Latin Godfather;Movie;2004;Thriller;10200000
The Rain;TV Show;2018;Science Fiction;10200000
The Worst Witch;TV Show;2017;Fantasy;10200000
Alvinnn!!! and The Chipmunks;TV Show;2015;Animation;10200000
Angel's Last Mission: Love;TV Show;2019;Drama;10200000
BUNK'D;TV Show;2015;Comedy;10200000
Too Hot to Handle;TV Show;2020;Reality-Show;10200000
Eternal Love;TV Show;2017;Drama;10200000
God's Favorite Idiot;TV Show;2022;Comedy;10200000
Waltair Veerayya;Movie;2023;Action;10200000
Intersection;TV Show;2016;Drama;10200000
Workin' Moms;TV Show;2017;Comedy;10200000
iZombie;TV Show;2015;Superhero;10200000
Kingdom;TV Show;2019;Horror;10200000
Earth Marble World Tour;TV Show;2023;Documentary;10200000
Lawless Lawyer;TV Show;2018;Crime;10200000
Now You See Me;Movie;2013;Crime;10200000
Rim of the World;Movie;2019;Science Fiction;10200000
The Garfield Show;TV Show;2009;Animation;10200000
The Godfather: Part II;Movie;1974;Drama;10200000
Alien TV;TV Show;2020;Animation;10100000
Animal Crackers;Movie;2018;Animation;10100000
Bloodline;TV Show;2015;Drama;10100000
Curve;Movie;2015;Thriller;10100000
Frontier;TV Show;2016;History;10100000
How to Lose a Guy in 10 Days;Movie;2003;Romance;10100000
I Am All Girls;Movie;2021;Thriller;10100000
In the Dark;TV Show;2019;Comedy;10100000
JoJo's Bizarre Adventure;TV Show;2012;Animation;10100000
Lenox Hill;TV Show;2020;Documentary;10100000
Mighty Little Bheem;TV Show;2019;Animation;10100000
Naruto Shippuden;TV Show;2007;Animation;10100000
One Piece;TV Show;1999;Animation;10100000
Shutter Island;Movie;2010;Thriller;10100000
The Ballad of Buster Scruggs;Movie;2018;Western;10100000
Top Gun;Movie;1986;Action;10100000
Friday Night Lights;TV Show;2006;Drama;10000000
In the Dark;TV Show;2019;Comedy;10000000
Last Seen Alive;Movie;2022;Thriller;10000000
Mighty Morphin Power Rangers;TV Show;1993;Science Fiction;10000000
My First First Love;TV Show;2019;Drama;10000000
Paradise PD;TV Show;2018;Animation;10000000
Ratched;TV Show;2020;Drama;10000000
Salvation;TV Show;2017;Science Fiction;10000000
The 5th Wave;Movie;2016;Science Fiction;10000000
The Company Men;Movie;2010;Drama;10000000
The Epic Tales of Captain Underpants;TV Show;2018;Animation;10000000
The Irregulars;TV Show;2021;Crime;10000000
Velvet;TV Show;2014;Drama;10000000
Atypical;TV Show;2017;Comedy;10000000
Barbie: Dreamhouse Adventures;TV Show;2018;Animation;10000000
13 Reasons Why;TV Show;2017;Drama;9900000
Atypical;TV Show;2017;Comedy;9900000
Bill Russell: Legend;Movie;2023;Documentary;9900000
Dirty John;TV Show;2018;Drama;9900000
Falling Inn Love;Movie;2019;Romance;9900000
Fugitiva;TV Show;2018;Drama;9900000
Grace and Frankie;TV Show;2015;Comedy;9900000
Healer;TV Show;2014;Drama;9900000
Intimidad;TV Show;2022;Drama;9900000
Mighty Little Bheem;TV Show;2019;Animation;9900000
Olympus Has Fallen;Movie;2013;Action;9900000
Paw Patrol;TV Show;2013;Animation;9900000
Pinkfong Sing-Along Movie 2: Wonderstar Concert;Movie;2022;Animation;9900000
Spirit: Riding Free;TV Show;2017;Animation;9900000
Supernatural;TV Show;2005;Fantasy;9900000
The Founder;Movie;2017;Drama;9900000
The Last Witch Hunter;Movie;2015;Fantasy;9900000
The Unholy;Movie;2021;Horror;9900000
You Don't Know Me;TV Show;2021;Drama;9900000
All Hail King Julien;TV Show;2015;Comedy;9800000
Barbie: Princess Charm School;Movie;2011;Animation;9800000
Chocolate;TV Show;2019;Drama;9800000
Community;TV Show;2009;Comedy;9800000
Far from Home;TV Show;2022;Drama;9800000
Grizzy & the Lemmings;TV Show;2016;Animation;9800000
Heartland;TV Show;2007;Drama;9800000
Homefront;Movie;2013;Action;9800000
Johnny Test;TV Show;2005;Animation;9800000
Kuroko's Basketball;TV Show;2012;Animation;9800000
Once Upon a Time? in Hollywood;Movie;2019;Crime;9800000
One Piece;TV Show;1999;Animation;9800000
Pok?mon Master Journeys - The Series;TV Show;2021;Animation;9800000
Rainbow High;TV Show;2020;Animation;9800000
Seinfeld;TV Show;1989;Comedy;9800000
The Bride of Habaek;TV Show;2017;Fantasy;9800000
The Ice Road;Movie;2021;Thriller;9800000
Unbroken;Movie;2014;Biography;9800000
Well-Intended Love;TV Show;2019;Drama;9800000
Wok of Love;TV Show;2018;Drama;9800000
My Little Pony: Make Your Mark;TV Show;2022;Animation;9700000
On My Block;TV Show;2018;Comedy;9700000
One Piece;TV Show;1999;Animation;9700000
Kong: King of the Apes;TV Show;2016;Animation;9400000
Last Chance U: Basketball;TV Show;2021;Documentary;9400000
Major Grom: Plague Doctor;Movie;2021;Action;9400000
Rich in Love 2;Movie;2023;Comedy;9400000
Split;Movie;2016;Drama;9400000
Talking Tom and Friends;TV Show;2014;Animation;9400000
That Winter The Wind Blows;TV Show;2013;Drama;9400000
The Legend of Korra;TV Show;2012;Fantasy;9400000
The New Legends of Monkey;TV Show;2018;Fantasy;9400000
The Penthouse;TV Show;2020;Crime;9400000
The Princess Weiyoung;TV Show;2016;History;9400000
To Leslie;Movie;2022;Drama;9400000
Wedding Season;Movie;2022;Comedy;9300000
Wonder Park;Movie;2019;Animation;9300000
Worst Roommate Ever;TV Show;2022;Documentary;9300000
A Clean Sweep;TV Show;2022;Reality-Show;9300000
Arpo;TV Show;2022;Animation;9300000
BoJack Horseman;TV Show;2014;Animation;9300000
Control Z;TV Show;2020;Drama;9300000
Next Day Air;Movie;2009;Crime;9300000
Peter Rabbit;TV Show;2013;Animation;9300000
Ponyo;Movie;2008;Animation;9300000
Taboo;TV Show;2017;History;9300000
The Best of Me;Movie;2014;Romance;9300000
The Big Show Show;TV Show;2020;Comedy;9300000
The F**k-It List;Movie;2020;Comedy;9300000
The Kingdom;TV Show;2021;Crime;9300000
The Rain;TV Show;2018;Science Fiction;9300000
Travelers;TV Show;2016;Science Fiction;9300000
Bee Movie;Movie;2007;Animation;9200000
Black Butterflies;TV Show;2022;Crime;9200000
DC's Legends of Tomorrow;TV Show;2016;Superhero;9200000
Double XL;Movie;2022;Comedy;9200000
Shrek's Swamp Stories;TV Show;2008;Animation;9200000
Escape Plan;Movie;2013;Action;9200000
Family Reunion;TV Show;2019;Comedy;9200000
Formula 1: Drive to Survive;TV Show;2019;Documentary;9200000
Heartland;TV Show;2007;Drama;9200000
House of Cards;TV Show;2013;Drama;9200000
House of Cards;TV Show;2013;Drama;9200000
In the Dark;TV Show;2019;Comedy;9200000
Legion;Movie;2010;Horror;9200000
Longmire;TV Show;2012;Action;9200000
Madam Secretary;TV Show;2014;Drama;9200000
Mako: Island of Secrets;TV Show;2013;Fantasy;9200000
Naruto Shippuden;TV Show;2007;Animation;9200000
Pride & Prejudice;Movie;2005;Romance;9200000
Rescued by Ruby;Movie;2022;Drama;9200000
Selling Sunset;TV Show;2019;Reality-Show;9200000
Sh**ting Stars;TV Show;2022;Comedy;9200000
A Sogra Que Te Pariu;TV Show;2022;Comedy;9200000
The Mick;TV Show;2017;Comedy;9200000
The Pledge;Movie;2001;Crime;9200000
The Serpent;TV Show;2021;Crime;9200000
The Weekend Away;Movie;2022;Thriller;9200000
Tooth Pari: When Love Bites;TV Show;2023;Comedy;9200000
You Are My Spring;TV Show;2021;Drama;9200000
African Queens: Njinga;TV Show;2023;Documentary;9100000
Atypical;TV Show;2017;Comedy;9100000
BoJack Horseman;TV Show;2014;Animation;9100000
Burnt;Movie;2015;Comedy;9100000
Dated and Related;TV Show;2022;Reality-Show;9100000
Deadly Illusions;Movie;2021;Thriller;9100000
Grace and Frankie;TV Show;2015;Comedy;9100000
Grace and Frankie;TV Show;2015;Comedy;9100000
Heirs to the Land;TV Show;2022;History;9100000
Love Death & Robots;TV Show;2019;Animation;9100000
Oh Belinda;Movie;2023;Comedy;9100000
Peter Rabbit;TV Show;2013;Animation;9100000
Cielo grande;TV Show;2022;Drama;9100000
Suspicious Partner;TV Show;2017;Comedy;9100000
The Forever Purge;Movie;2021;Horror;9100000
The Great British Bake Off;TV Show;2010;Reality-Show;9100000
The Ranch;TV Show;2016;Comedy;9100000
The Stepfather;Movie;2009;Horror;9100000
The Wedding Ringer;Movie;2015;Comedy;9100000
The Wolf of Wall Street;Movie;2013;Drama;9100000
Twins;Movie;1988;Comedy;9100000
Warriors of Future;Movie;2022;Science Fiction;9100000
I Should Have Said 1 Million Times;TV Show;2023;Science Fiction;9100000
3Below: Tales of Arcadia;TV Show;2018;Animation;9000000
Annihilation;Movie;2018;Science Fiction;9000000
Bella and the Bulldogs;TV Show;2015;Comedy;9000000
Black Lightning;TV Show;2018;Superhero;9000000
Boruto: Naruto Next Generations;TV Show;2017;Animation;9000000
